graph_order,acronym,name_x,DHBA_name,DHBA_acronym,DHBA_id,color_hex_triplet,uDHBA_id,r,g,b,a,vis,msh
1942,RSG,rostral sylvian gyrus,,,DHBA:AA30547,,2029,230,25,75,1,1,1
1943,SPG,splenial gyrus,,,DHBA:AA30548,,2030,0,130,200,1,1,1
1944,TemL,temporal lobe,temporal lobe,TemL,DHBA:12139,#EBBFD0,28,209,103,90,1,1,1
1945,STG,superior temporal gyrus,superior temporal gyrus,STG,DHBA:12140,#D670A0,29,6,215,226,1,1,1
1946,MTG,middle temporal gyrus,middle temporal gyrus,MTG,DHBA:12141,#D55C92,30,171,71,73,1,1,1
1947,ITG,inferior temporal gyrus,inferior temporal gyrus,ITG,DHBA:12142,#D55C92,31,248,52,29,1,1,1
1948,FuG,fusiform (occipitotemporal) gyrus,,,DHBA:AA30549,,2032,60,180,75,1,1,1
1949,TTG,transverse temporal gyrus (Heschl's gyrus),transverse temporal gyrus (Heschl's gyrus),TTG,DHBA:12144,#D670A0,33,23,156,13,1,1,1
1950,PLT,planum temporale,planum temporale,PLT,DHBA:12145,#D670A0,34,141,230,230,1,1,1
1951,TP,temporal pole (temporopolar cortex),temporal pole,TP,DHBA:12146,#C8538B,35,223,139,152,1,1,1
1952,PLP,planum polare,planum polare,PLP,DHBA:12147,#D670A0,36,70,172,63,1,1,1
1953,HiG,hippocampal gyrus,,,DHBA:AA30550,,2033,145,30,180,1,1,1
1954,HiH,head of hippocampus,head of hippocampus,HiH,DHBA:12171,#AA9DC6,60,227,220,64,1,1,1
1955,HiD,digitations of hippocampus,digitations of hippocampus,HiD,DHBA:12172,#AA9DC6,61,153,133,252,1,1,1
1956,HiB,body of hippocampus,body of hippocampus,HiB,DHBA:12173,#AA9DC6,62,179,152,49,1,1,1
1957,HiT,tail of hippocampus,tail of hippocampus,HiT,DHBA:12174,#AA9DC6,63,144,43,240,1,1,1
1958,FaG,fasciolar gyrys,fasciolar gyrus,FaG,DHBA:12175,#9988BB,64,51,87,124,1,1,1
1959,Retz,Retzius' gyrus,Retzius' gyrus,Retz,DHBA:13233,#9988BB,72,78,125,49,1,1,1
1960,UN,uncus of (para)hippocampal gyrus,uncus of parahippocampal gyrus,UN,DHBA:12165,#D2BFB2,54,194,147,217,1,1,1
1961,BnG,band of Giacomini,band of Giacomini,BG,DHBA:12167,#8A7AB1,56,60,180,75,1,1,1
1962,ILG,intralimbic gryus,intralimbic gyrus,ILG,DHBA:12168,#AA9DC6,57,32,55,84,1,1,1
1963,SLG,semilunar gyrus,semilunar gyrus,SLG,DHBA:12169,#AA9DC6,58,237,246,205,1,1,1
1964,PHG,parahippocampal gyrus,parahippocampal gyrus,PHG,DHBA:12162,#D2BFB2,51,154,18,176,1,1,1
1965,AG,ambiens gyrus,ambiens gyrus,AG,DHBA:12166,#D2BFB2,55,135,200,34,1,1,1
1966,APH,anterior parahippocampal gyrus,anterior parahippocampal gyrus,APH,DHBA:12163,#D2BFB2,52,77,252,137,1,1,1
1967,PPH,posterior parahippocampal gyrus,posterior parahippocampal gyrus,PPH,DHBA:12164,#C15184,53,154,215,131,1,1,1
1968,IsCPH,cingulate-parahippocampal isthmus,cingulo-parahippocampal isthmus,IsCPH,DHBA:12159,#C4AD9A,48,252,176,66,1,1,1
1969,PRG,prorean gyrus,perirhinal gyrus ( rostral part of FuGt),PRG,DHBA:146034892,#D55C92,2017,145,30,180,1,1,1
1970,PRG,perirhinal gyrus,perirhinal gyrus ( rostral part of FuGt),PRG,DHBA:146034892,#D55C92,2017,145,30,180,1,1,1
1971,CSG,caudal sylvian gyrus,,,DHBA:AA30551,,2034,170,110,40,1,1,1
1972,MES,middle ectosylvian gyrus,,,DHBA:AA30552,,2035,255,225,25,1,1,1
1973,CES,caudal ectosylvian gyrus,,,DHBA:AA30553,,2036,145,30,180,1,1,1
1974,CCG,caudal composite gyrus,,,DHBA:AA30554,,2037,240,50,230,1,1,1
1975,OccL,occipital lobe,occipital lobe,OccL,DHBA:12148,#E7ACA1,37,156,147,120,1,1,1
1976,OP,occipital pole,occipital pole,OP,DHBA:12149,#C13331,38,121,217,121,1,1,1
1977,Cun,cuneus (gyrus),cuneus,Cun,DHBA:12150,#C13331,39,195,67,76,1,1,1
1978,LiG,lingual gyrus,lingual gyrus,LiG,DHBA:12151,#C13331,40,160,199,170,1,1,1
1979,IOG,inferior occipital gyrus,inferior occipital gyrus,IOG,DHBA:12153,#D14D46,42,47,173,40,1,1,1
1980,SOG,superior occipital gyrus,superior occipital gyrus,SOG,DHBA:12154,#D14D46,43,176,141,45,1,1,1
1981,PrLG,prelunate gyrus,,,DHBA:AA30555,,2038,170,255,195,1,1,1
1982,MrG,marginal gyrus,,,DHBA:AA30556,,2039,145,30,180,1,1,1
1983,EMG,ectomarginal gyrus,,,DHBA:AA30557,,2040,245,130,48,1,1,1
1984,MSS,middle suprasylvian gyrus,,,DHBA:AA30558,,2041,0,128,128,1,1,1
1985,CSS,caudal suprasylvian gyrus,,,DHBA:AA30559,,2042,145,30,180,1,1,1
1986,InL,insular lobe,insular lobe,InL,DHBA:12176,#E5AB9A,65,149,212,105,1,1,1
1987,LIG,long insular gyri,long insular gyri,LIG,DHBA:12177,#C45539,66,189,21,182,1,1,1
1988,SIG,short insular gyri,short insular gyri,SIG,DHBA:12178,#D16146,67,174,201,18,1,1,1
1989,SSx,other surface structures of forebrain,,,DHBA:AA30560,,2043,245,130,48,1,1,1
1990,ss,semiannular sulcus (amygdaloid sulcus),semiannular sulcus,ss,DHBA:10637,#6D6E70,319,187,65,91,1,1,1
1991,InTh,interthalamic adhesion (massa intermedia),interthalamic adhesion (massa intermedia),InTh,DHBA:12102,#6D6E70,329,138,37,122,1,1,1
1992,HaTr,habenular triangle,habenular triangle,HaTr,DHBA:13234,#6D6E70,2044,0,0,128,1,1,1
1993,InF,infundibular stalk,infundibular stalk,InF,DHBA:10643,#6D6E70,2045,60,180,75,1,1,1
1994,LaT,lamina terminalis,lamina terminalis,LaT,DHBA:12105,#6D6E70,330,126,61,104,1,1,1
1995,Pell,septum pellucidum,septum pellucidum,Pell,DHBA:12098,#6D6E70,332,137,249,167,1,1,1
1996,MBSS,surface structures (landmarks) of midbrain,,,DHBA:AA30561,,2046,255,250,200,1,1,1
1997,ipf,interpeduncular fossa,interpeduncular fossa,ipf,DHBA:12371,#D0D0D1,2047,128,0,0,1,1,1
1998,fsmv,frenulum of superior medullary velum,frenulum of the superior medullary velum,fsmv,DHBA:12370,#D0D0D1,2048,70,240,240,1,1,1
1999,r3,root of occulomotor nerve,root of oculomotor nerve,r3,DHBA:12376,#D0D0D1,2049,220,190,255,1,1,1
2000,r4,root of trochlear nerve,root of trochlear nerve,r4,DHBA:12377,#D0D0D1,2050,128,0,0,1,1,1
2001,HBSS,surface structures (landmarks) of hindbrain,,,DHBA:AA30562,,2051,255,215,180,1,1,1
2002,CbSS,surface structures (landmarks) of cerebellum,surface structures of cerebellum,CbSS,DHBA:12827,#C8C9CA,2052,170,255,195,1,1,1
2003,cbf,cerebellar fissures,cerebellar fissures,cbf,DHBA:12828,#6D6E70,2053,128,128,128,1,1,1
2004,prcf,precentral (postlingual) fissure,precentral (postlingual) fissure,prcf,DHBA:12829,#6D6E70,2054,170,110,40,1,1,1
2005,pocf,postcentral (preculminate) fissure,postcentral (preculminate) fissure,pocf,DHBA:12830,#6D6E70,2055,60,180,75,1,1,1
2006,icf,intraculminate fissure,intraculminate fissure,icf,DHBA:266441729,#6D6E70,2056,145,30,180,1,1,1
2007,prif,primary (anterior superior) fissure,primary (anterior superior) fissure,prif,DHBA:12831,#6D6E70,2057,128,0,0,1,1,1
2008,psf,posterior superior (postclival) fissure,posterior superior (postclival) fissure,psf,DHBA:12832,#6D6E70,2058,220,190,255,1,1,1
2009,hof,horizontal (intercrural) fissure,horizontal (intercrural) fissure,hof,DHBA:12833,#6D6E70,2059,170,110,40,1,1,1
2010,apf,ansoparamedian fissure,ansoparamedian fissure,apf,DHBA:266441733,#6D6E70,2060,250,190,212,1,1,1
2011,prpy,prepyramidal (prebiventral) fissure,prepyramidal (prebiventral) fissure,prpy,DHBA:12834,#6D6E70,2061,170,110,40,1,1,1
2012,ibif,intravbiventral fissure,intravbiventral fissure,ibif,DHBA:146035004,#6D6E70,2062,210,245,60,1,1,1
2013,popy,secondary (post pyramidal) fissure,secondary (post pyramidal) fissure,popy,DHBA:12835,#6D6E70,2063,0,130,200,1,1,1
2014,polf,posterolateral (postnodular) fissure,posterolateral (postnodular) fissure,polf,DHBA:12836,#6D6E70,2064,170,110,40,1,1,1
2015,CbM,cerebellar morphology,,,DHBA:AA30563,,2065,0,130,200,1,1,1
2016,CbVe,cerebellar vermis,cerebellar vermis,CBV,DHBA:10658,#76A2D5,388,230,25,75,1,1,1
2017,CbH,cerebellar hemisphere,cerebellar hemisphere,CBH,DHBA:10659,#6197D0,392,250,190,212,1,1,1
2018,CbHpv,paravermis of cerebellar hemisphere,paravermis of cerebellum,CBPV,DHBA:12384,#4A8ECC,393,128,128,0,1,1,1
2019,CbHlr,lateral region of cerebellar hemisphere,,,DHBA:AA30564,,2066,220,190,255,1,1,1
2020,PnSS,surface structures (landmarks) of pons,surface structures of pons,PnSS,DHBA:12856,#C8C9CA,2067,170,255,195,1,1,1
2021,bas,basic sulci,basilar sulcus,bas,DHBA:12857,#6D6E70,1969,210,245,60,1,1,1
2022,bas,basilar sulcus,basilar sulcus,bas,DHBA:12857,#6D6E70,1969,210,245,60,1,1,1
2023,pmed,pontomedullary sulcus,pontomedullary sulcus,pmed,DHBA:12859,#6D6E70,2069,220,190,255,1,1,1
2024,pmes,pontomesencephalic sulcus,pontomesencephalic sulcus,pmes,DHBA:12860,#6D6E70,2070,255,225,25,1,1,1
2025,r6,root of abducens nerve,root of abducens nerve,r6,DHBA:12861,#D0D0D1,2071,60,180,75,1,1,1
2026,r7,root of facial nerve,root of facial nerve,r7,DHBA:12862,#D0D0D1,2072,60,180,75,1,1,1
2027,r7m,motor root of facial nerve,motor root of facial nerve,r7m,DHBA:12863,#D0D0D1,2073,245,130,48,1,1,1
2028,r7in,root of intermediate nerve,root of intermediate nerve,r7in,DHBA:12864,#D0D0D1,2074,0,128,128,1,1,1
2029,r5,root of trigeminal nerve,root of trigeminal nerve,r5,DHBA:12865,#D0D0D1,2075,70,240,240,1,1,1
2030,r5m,motor root of trigeminal nerve,motor root of trigeminal nerve,r5m,DHBA:12866,#D0D0D1,2076,255,215,180,1,1,1
2031,r5s,sensory root of trigeminal nerve,sensory root of trigeminal nerve,r5s,DHBA:12867,#D0D0D1,2077,245,130,48,1,1,1
2032,r8,root of vestibulocochlear nerve,root of vestibulocochlear nerve,r8,DHBA:12868,#D0D0D1,2078,230,25,75,1,1,1
2033,r8co,cochlear root of vestibulocochlear nerve,cochlear root of vestibulocochlear nerve,r8co,DHBA:12870,#D0D0D1,2079,60,180,75,1,1,1
2034,r8ve,vestibular root of vestibulocochlear nerve,vestibular root of vestibulocochlear nerve,r8ve,DHBA:12869,#D0D0D1,2080,240,50,230,1,1,1
2035,rmv,"rostral (anterior, superior) medullary velum",rostral (anterior) medullary velum,rmv,DHBA:12871,#D0D0D1,2081,245,130,48,1,1,1
2036,MOSS,surface structures (landmarks) of medulla,surface structures of medulla,MOSS,DHBA:12872,#C8C9CA,2082,145,30,180,1,1,1
2037,alms,anterolateral medullary sulcus,anterolateral medullary sulcus,alms,DHBA:12873,#6D6E70,2083,128,128,0,1,1,1
2038,pros,preolivary sulcus,preolivary sulcus,pros,DHBA:12874,#6D6E70,2084,245,130,48,1,1,1
2039,cutu,cuneate tubercle,cuneate tubercle,cutu,DHBA:12875,#D0D0D1,2085,230,25,75,1,1,1
2040,dmms,dorsal (posterior) median medullary sulcus,dorsal (posterior) median medullary sulcus,dmms,DHBA:12876,#6D6E70,2086,230,25,75,1,1,1
2041,grtu,gracile tubercle (clava),gracile tubercle (clava),grtu,DHBA:12878,#D0D0D1,2087,145,30,180,1,1,1
2042,cmv,"caudal (posterior, inferior) medullary velum",inferior (caudal) medullary velum,imv,DHBA:12879,#D0D0D1,2088,250,190,212,1,1,1
2043,dims,dorsal intermedite medullary sulcus,dorsal intermedite medullary sulcus,dims,DHBA:12880,#6D6E70,2089,60,180,75,1,1,1
2044,dlms,dorsal lateral medullary sulcus,dorsal lateral medullary sulcus,dlms,DHBA:12881,#6D6E70,2090,170,255,195,1,1,1
2045,posos,postolivary sulcus,postolivary sulcus,posos,DHBA:12882,#6D6E70,2091,245,130,48,1,1,1
2046,r11,root of accessory nerve,root of accessory nerve,r11,DHBA:12883,#D0D0D1,2092,170,110,40,1,1,1
2047,r11cr,cranial root of accessory nerve,cranial root of accessory nerve,r11cr,DHBA:12884,#D0D0D1,2093,0,130,200,1,1,1
2048,r11sp,spinal root of accessory nerve,spinal root of accessory nerve,r11sp,DHBA:12885,#D0D0D1,2094,220,190,255,1,1,1
2049,r12,root of hypoglossal nerve,root of hypoglossal nerve,r12,DHBA:12886,#D0D0D1,2095,60,180,75,1,1,1
2050,r9,root of glossopharyngeal nerve,root of glossopharyngeal nerve,r9,DHBA:12887,#D0D0D1,2096,230,25,75,1,1,1
2051,r10,root of vagus nerve,root of vagus nerve,r10,DHBA:12888,#D0D0D1,2097,250,190,212,1,1,1
2052,vmms,ventral (anterior) median medullary sulcus,ventral (anterior) median medullary sulcus,vmms,DHBA:12889,#D0D0D1,2098,128,0,0,1,1,1
2053,BrBV,blood vessels of brain,,,DHBA:AA30784,,2333,230,25,75,1,1,1
2054,ICA,internal carotid artery system,,,DHBA:AA30785,,2334,60,180,75,1,1,1
2055,VBA,vertebral-basilar artery system,,,DHBA:AA30786,,2335,255,250,200,1,1,1
2056,SpC,spinal cord,,,DHBA:AA30565,,2099,128,128,128,1,1,1
2057,SpC,cervical spinal cord,,,DHBA:AA30567,,2099,128,128,128,1,1,1
2058,SpG,gray matter of spinal cord,gray matter of spinal cord,SGM,DHBA:146035048,#C0C1C2,2100,145,30,180,1,1,1
2059,SpSe,segmentation of spinal cord,,,DHBA:AA30566,,2101,250,190,212,1,1,1
2060,SpC,spinal cord,,,DHBA:AA30565,,2099,128,128,128,1,1,1
2061,SpC,cervical spinal cord,,,DHBA:AA30567,,2099,128,128,128,1,1,1
2062,SpCd,dorsal horn of cervical spinal cord,,,DHBA:AA30568,,2103,255,250,200,1,1,1
2063,SpC1,lamina I of cervical spinal cord,,,DHBA:AA30569,,2104,170,255,195,1,1,1
2064,SpC2,lamina II of cervical spinal cord,,,DHBA:AA30570,,2105,128,128,128,1,1,1
2065,SpC3-4,lamina III and IV of cervical spinal cord,,,DHBA:AA30571,,2106,255,215,180,1,1,1
2066,SpC3,lamina III of cervical spinal cord,,,DHBA:AA30572,,2107,0,130,200,1,1,1
2067,SpC4,lamina IV of cervical spinal cord,,,DHBA:AA30573,,2108,170,255,195,1,1,1
2068,SpC5-6,lamina V and VI of cervical spinal cord,,,DHBA:AA30574,,2109,240,50,230,1,1,1
2069,SpC5,lamina V of cervical spinal cord,,,DHBA:AA30575,,2110,255,250,200,1,1,1
2070,SpC6,lamina VI of cervical spinal cord,,,DHBA:AA30576,,2111,250,190,212,1,1,1
2071,LCc,lateral cervical nucleus in cervical spinal cord,,,DHBA:AA30577,,2112,0,0,128,1,1,1
2072,LSc,lateral spinal nucleus in cervical spinal cord,,,DHBA:AA30578,,2113,170,110,40,1,1,1
2073,IBc,internal basical nucleus in cervical spinal cord,,,DHBA:AA30579,,2114,0,0,128,1,1,1
2074,SpCv,ventral horn of cervical spinal cord,,,DHBA:AA30580,,2115,128,128,0,1,1,1
2075,SpC7,lamina VII of cervical spinal cord,,,DHBA:AA30581,,2116,240,50,230,1,1,1
2076,IMMc,intermediomedial nucleus in cervical spinal cord,,,DHBA:AA30582,,2117,230,25,75,1,1,1
2077,CCN,central cervical nucleus in cervical spinal cord,,,DHBA:AA30583,,2118,220,190,255,1,1,1
2078,SpC7x,other part of SpC7,,,DHBA:AA30584,,2119,255,225,25,1,1,1
2079,SpC8,lamina VIII of cervical spinal cord,,,DHBA:AA30585,,2120,0,0,128,1,1,1
2080,SpC9,lamina IX of cervical spinal cord,,,DHBA:AA30586,,2121,220,190,255,1,1,1
2081,11Nsp,spinal accessory nucleus,,,DHBA:AA30587,,2122,145,30,180,1,1,1
2082,SpCc,central gray of cervical spinal cord,,,DHBA:AA30588,,2123,170,110,40,1,1,1
2083,SpCc,coccygeal spinal cord,,,DHBA:AA30657,,2123,170,110,40,1,1,1
2084,SpC10,lamina X of cervical spinal cord,,,DHBA:AA30589,,2124,145,30,180,1,1,1
2085,SpT,thoracic spinal cord,,,DHBA:AA30590,,2125,230,25,75,1,1,1
2086,SpTd,dorsal horn of thoracic spinal cord,,,DHBA:AA30591,,2126,0,128,128,1,1,1
2087,SpT1,lamina I of thoracic spinal cord,,,DHBA:AA30592,,2127,170,110,40,1,1,1
2088,SpT2,lamina II of thoracic spinal cord,,,DHBA:AA30593,,2128,128,128,128,1,1,1
2089,SpT3-4,lamina III and IV of thoracic spinal cord,,,DHBA:AA30594,,2129,60,180,75,1,1,1
2090,SpT3,lamina III of thoracic spinal cord,,,DHBA:AA30595,,2130,220,190,255,1,1,1
2091,SpT4,lamina IV of thoracic spinal cord,,,DHBA:AA30596,,2131,170,255,195,1,1,1
2092,SpT5-6,lamina V and VI of thoracic spinal cord,,,DHBA:AA30597,,2132,245,130,48,1,1,1
2093,SpT5,lamina V of thoracic spinal cord,,,DHBA:AA30598,,2133,70,240,240,1,1,1
2094,SpT6,lamina VI of thoracic spinal cord,,,DHBA:AA30599,,2134,230,25,75,1,1,1
2095,DNt,dorsal (Clarke's) nucleus in thoracic spinal cord,,,DHBA:AA30600,,2135,128,0,0,1,1,1
2096,LSt,lateral spinal nucleus in thoracic spinal cord,,,DHBA:AA30601,,2136,210,245,60,1,1,1
2097,SpTv,ventral horn of thoracic spinal cord,,,DHBA:AA30602,,2137,0,130,200,1,1,1
2098,SpT7,lamina VII of thoracic spinal cord,,,DHBA:AA30603,,2138,255,250,200,1,1,1
2099,IMMt,intermediomedial nucleus in thoracic spinal cord,,,DHBA:AA30604,,2139,210,245,60,1,1,1
2100,IMLt,intermediolateral nucleus in thoracic spinal cord,,,DHBA:AA30605,,2140,60,180,75,1,1,1
2101,SpT7x,other part of SpT7,,,DHBA:AA30606,,2141,0,130,200,1,1,1
2102,SpT8,lamina VIII of thoracic spinal cord,,,DHBA:AA30607,,2142,128,128,128,1,1,1
2103,SpT9,lamina IX of thoracic spinal cord,,,DHBA:AA30608,,2143,128,0,0,1,1,1
2104,SpTc,central gray of thoracic spinal cord,,,DHBA:AA30609,,2144,255,225,25,1,1,1
2105,SpT10,lamina X of thoracic spinal cord,,,DHBA:AA30610,,2145,240,50,230,1,1,1
2106,SpL,lumbar spinal cord,,,DHBA:AA30611,,2146,128,128,0,1,1,1
2107,SpLd,dorsal horn of lumbar spinal cord,,,DHBA:AA30612,,2147,240,50,230,1,1,1
2108,SpL1,lamina I of lumbar spinal cord,,,DHBA:AA30613,,2148,128,0,0,1,1,1
2109,SpL2,lamina II of lumbar spinal cord,,,DHBA:AA30614,,2149,210,245,60,1,1,1
2110,SpL3-4,lamina III and IV of lumbar spinal cord,,,DHBA:AA30615,,2150,128,128,128,1,1,1
2111,SpL3,lamina III of lumbar spinal cord,,,DHBA:AA30616,,2151,255,215,180,1,1,1
2112,SpL4,lamina IV of lumbar spinal cord,,,DHBA:AA30617,,2152,60,180,75,1,1,1
2113,SpL5-6,laminar V and VI of lumbar spinal cord,,,DHBA:AA30618,,2153,220,190,255,1,1,1
2114,SpL5,lamina V of lumbar spinal cord,,,DHBA:AA30619,,2154,230,25,75,1,1,1
2115,SpL6,lamina VI of lumbar spinal cord,,,DHBA:AA30620,,2155,255,250,200,1,1,1
2116,DNl,dorsal (Clarke's) nucleus in lumbar spinal cord,,,DHBA:AA30621,,2156,170,255,195,1,1,1
2117,LSl,lateral spinal nucleus in lumbar spinal cord,,,DHBA:AA30622,,2157,128,128,0,1,1,1
2118,DCl,dorsal commissural nucleus in lumbar spinal cord,,,DHBA:AA30623,,2158,255,225,25,1,1,1
2119,PCbl,precerebellar nucleus in lumbar spinal cord,,,DHBA:AA30624,,2159,0,130,200,1,1,1
2120,SpLv,ventral horn of lumbar spinal cord,,,DHBA:AA30625,,2160,240,50,230,1,1,1
2121,SpL7,lamina VII of lumbar spinal cord,,,DHBA:AA30626,,2161,240,50,230,1,1,1
2122,IMLl,intermediolateral nucleus in lumbar spinal cord,,,DHBA:AA30627,,2162,255,215,180,1,1,1
2123,IMMl,intermediomedial nucleus in lumbar spinal cord,,,DHBA:AA30628,,2163,245,130,48,1,1,1
2124,SpL7x,other part of SpL7,,,DHBA:AA30629,,2164,170,110,40,1,1,1
2125,SpL8,lamina VIII of lumbar spinal cord,,,DHBA:AA30630,,2165,170,255,195,1,1,1
2126,SpL9,lamina IX of lumbar spinal cord,,,DHBA:AA30631,,2166,230,25,75,1,1,1
2127,SpLc,central gray of lumbar spinal cord,,,DHBA:AA30632,,2167,255,215,180,1,1,1
2128,SpL10,lamina X of lumbar spinal cord,,,DHBA:AA30633,,2168,170,110,40,1,1,1
2129,SpS,sacral spinal cord,,,DHBA:AA30634,,2169,255,225,25,1,1,1
2130,SpSd,dorsal horn of sacral spinal cord,,,DHBA:AA30635,,2170,128,0,0,1,1,1
2131,SpS1,lamina I of sacral spinal cord,,,DHBA:AA30636,,2171,0,0,128,1,1,1
2132,SpS2,lamina II of sacral spinal cord,,,DHBA:AA30637,,2172,0,128,128,1,1,1
2133,SpS3-4,lamina III and IV of sacral spinal cord,,,DHBA:AA30638,,2173,255,225,25,1,1,1
2134,SpS3,lamina III of sacral spinal cord,,,DHBA:AA30639,,2174,0,128,128,1,1,1
2135,SpS4,lamina IV of sacral spinal cord,,,DHBA:AA30640,,2175,255,215,180,1,1,1
2136,SpS5-6,lamina V and VI of sacral spinal cord,,,DHBA:AA30641,,2176,250,190,212,1,1,1
2137,SpS5,lamina V of sacral spinal cord,,,DHBA:AA30642,,2177,240,50,230,1,1,1
2138,SpS6,lamina VI of sacral spinal cord,,,DHBA:AA30643,,2178,245,130,48,1,1,1
2139,LSs,lateral spinal nucleus in sacral spinal cord,,,DHBA:AA30644,,2179,230,25,75,1,1,1
2140,DCs,dorsal commissural nucleus in sacral spinal cord,,,DHBA:AA30645,,2180,0,128,128,1,1,1
2141,PCbs,precerebellar nucleus in sacral spinal cord,,,DHBA:AA30646,,2181,0,128,128,1,1,1
2142,SpSv,ventral horn of sacral spinal cord,,,DHBA:AA30647,,2182,128,128,128,1,1,1
2143,SpS7,lamina VII of sacral spinal cord,,,DHBA:AA30648,,2183,220,190,255,1,1,1
2144,IMMs,intermediomedial nucleus sacral spinal cord,,,DHBA:AA30649,,2184,255,215,180,1,1,1
2145,PSNs,parasympathetic nucleus in sacral spinal cord,,,DHBA:AA30650,,2185,255,250,200,1,1,1
2146,SpS7x,other part of SpS7,,,DHBA:AA30651,,2186,128,128,0,1,1,1
2147,SpS8,lamina VIII of sacral spinal cord,,,DHBA:AA30652,,2187,0,128,128,1,1,1
2148,SpS9,lamina IX of sacral spinal cord,,,DHBA:AA30653,,2188,240,50,230,1,1,1
2149,ONs,Onuf's nucleus of sacral spinal cord,,,DHBA:AA30654,,2189,240,50,230,1,1,1
2150,SpSc,central gray of sacral spinal cord,,,DHBA:AA30655,,2190,0,130,200,1,1,1
2151,SpS10,lamina X of sacral spinal cord,,,DHBA:AA30656,,2191,0,128,128,1,1,1
2152,SpCc,central gray of cervical spinal cord,,,DHBA:AA30588,,2123,170,110,40,1,1,1
2153,SpCc,coccygeal spinal cord,,,DHBA:AA30657,,2123,170,110,40,1,1,1
2154,SpCcd,dorsal horn of coccygeal spinal cord,,,DHBA:AA30658,,2193,250,190,212,1,1,1
2155,SpCc1,lamina I of coccygeal spinal cord,,,DHBA:AA30659,,2194,170,255,195,1,1,1
2156,SpCc2,lamina II of coccygeal spinal cord,,,DHBA:AA30660,,2195,255,250,200,1,1,1
2157,SpCc3-4,lamina III and IV of coccygeal spinal cord,,,DHBA:AA30661,,2196,170,110,40,1,1,1
2158,SpCc3,lamina III of coccygeal spinal cord,,,DHBA:AA30662,,2197,145,30,180,1,1,1
2159,SpCc4,lamina IV of coccygeal spinal cord,,,DHBA:AA30663,,2198,255,250,200,1,1,1
2160,SpCc5-6,lamina V and VI of coccygeal spinal cord,,,DHBA:AA30664,,2199,255,225,25,1,1,1
2161,SpCc5,lamina V of coccygeal spinal cord,,,DHBA:AA30665,,2200,170,255,195,1,1,1
2162,SpCc6,lamina VI of coccygeal spinal cord,,,DHBA:AA30666,,2201,170,110,40,1,1,1
2163,SpCcv,ventral horn of coccygeal spinal cord,,,DHBA:AA30667,,2202,70,240,240,1,1,1
2164,SpCc7,lamina VII of coccygeal spinal cord,,,DHBA:AA30668,,2203,240,50,230,1,1,1
2165,SpCc8,lamina VIII of coccygeal spinal cord,,,DHBA:AA30669,,2204,128,0,0,1,1,1
2166,SpCc9,lamina IX of coccygeal spinal cord,,,DHBA:AA30670,,2205,230,25,75,1,1,1
2167,SpCcc,central gray of coccygeal spinal cord,,,DHBA:AA30671,,2206,170,110,40,1,1,1
2168,SpCc10,lamina X of coccygeal spinal cord,,,DHBA:AA30672,,2207,0,130,200,1,1,1
2169,SpGL,general lamination of spinal cord (for users who do not know specific spinal segments),,,DHBA:AA30673,,2208,210,245,60,1,1,1
2170,SpDC,dorsal column (horn) of spinal cortex,,,DHBA:AA30674,,2209,60,180,75,1,1,1
2171,Sp1,lamina I of spinal cord,,,DHBA:AA30675,,2210,255,215,180,1,1,1
2172,Sp2,lamina II of spinal cord,,,DHBA:AA30676,,2211,128,0,0,1,1,1
2173,Sp2o,"lamina II of spinal cord, outer part",,,DHBA:AA30677,,2212,245,130,48,1,1,1
2174,Sp2i,"lamina II of spinal cord, inner part",,,DHBA:AA30678,,2213,170,255,195,1,1,1
2175,Sp3,lamina III of spinal cord,,,DHBA:AA30679,,2214,220,190,255,1,1,1
2176,Sp4,lamina IV of spinal cord,,,DHBA:AA30680,,2215,70,240,240,1,1,1
2177,Sp5,spinal trigeminal nucleus,,,DHBA:AA30458,,444,42,77,31,1,1,1
2178,Sp5,lamina V of spinal cord,,,DHBA:AA30681,,444,42,77,31,1,1,1
2179,Sp5L,"lamina V of spinal cord, lateral part",,,DHBA:AA30682,,2217,0,128,128,1,1,1
2180,Sp5M,"lamina V of spinal cord, medial part",,,DHBA:AA30683,,2218,240,50,230,1,1,1
2181,Sp6,lamina VI of spinal cord,,,DHBA:AA30684,,2219,170,110,40,1,1,1
2182,Sp6L,"lamina 6 of spinal cord, lateral part",,,DHBA:AA30685,,2220,60,180,75,1,1,1
